Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,fogdensity,fogdistance,wetness,roadfriction
Z_{1},-0.1729,0.2321,-0.1585,-0.1293,-0.1833,-0.3966,0.0134,0.3831,0.0398,-0.4423,-0.4034,-0.1012
Z_{2},-0.5939,0.3321,0.4781,-0.4001,0.09,0.0913,-0.1225,-0.0799,0.1279,0.1682,0.1178,-0.1149
