Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,fogdensity,fogdistance,wetness,roadfriction
scenario447,0,1,2,1,100,80,80,40,80,80,40,0.2
scenario448,1,2,2,0,60,100,60,80,20,80,60,0.6
scenario449,1,2,0,2,60,100,0,40,60,60,40,0.8
scenario450,1,0,2,0,20,80,80,0,40,0,60,1
scenario451,2,0,0,1,20,100,0,0,60,80,40,0.2
scenario452,2,0,1,2,0,20,20,40,80,60,60,1
scenario453,1,2,0,2,60,100,40,20,40,60,40,0.8
scenario454,2,0,1,0,60,40,40,60,80,0,40,1
scenario455,2,0,1,0,80,80,60,0,80,60,0,0.8
scenario456,1,0,2,0,100,100,60,20,60,20,40,0.1
scenario457,2,0,1,2,40,100,40,20,40,60,60,0.8
scenario458,1,2,2,0,20,20,100,100,100,60,60,0.8
scenario459,0,1,1,2,60,60,40,60,100,20,100,1
scenario460,2,0,0,1,100,100,80,20,60,0,40,0.1
scenario461,2,0,0,1,40,100,80,0,60,0,100,0.8
scenario462,0,1,2,0,60,80,60,60,100,0,20,1
scenario463,0,2,1,2,60,80,0,60,60,80,20,0.8
scenario464,0,2,1,2,40,20,20,0,60,60,40,0.6
scenario465,1,2,2,0,0,100,20,20,40,60,40,0.2
scenario466,2,0,1,2,20,0,0,60,100,60,60,0.8
scenario467,1,2,2,0,0,40,60,40,80,60,40,1
scenario468,1,2,0,1,100,80,80,0,60,40,80,0.8
scenario469,2,0,1,2,40,100,40,20,40,60,60,0.8
scenario470,1,2,2,0,20,0,80,80,100,80,60,1
scenario471,1,0,2,0,20,100,20,60,20,80,20,0.4
scenario472,1,2,0,1,60,80,0,40,40,60,20,0.6
scenario473,2,0,0,1,100,80,100,0,80,40,100,0.8
scenario474,0,2,1,2,60,80,60,60,20,40,20,0.6
scenario475,0,1,2,1,40,60,60,80,100,40,100,1
scenario476,1,2,0,2,80,80,80,60,80,0,20,1
scenario477,0,1,2,1,20,0,0,60,80,60,40,1
scenario478,1,2,0,1,80,60,80,20,80,60,100,0.8
scenario479,1,2,2,0,40,0,100,80,100,40,40,0.8
scenario480,0,1,2,0,80,100,80,40,100,20,0,0.8
scenario481,2,0,1,2,40,100,40,20,40,60,60,0.8
scenario482,0,1,1,2,60,80,0,20,60,40,40,0.8
scenario483,0,1,2,0,80,60,40,40,20,20,20,0.2
scenario484,0,1,2,0,40,100,0,0,60,60,0,0.2
scenario485,1,0,2,0,60,100,40,40,40,60,40,0.6
scenario486,1,2,2,0,40,0,80,60,80,0,40,1
scenario487,0,1,1,2,80,80,100,60,60,0,0,1
scenario488,1,2,0,1,40,100,20,20,60,60,60,0.8
scenario489,2,0,0,1,40,40,60,100,20,40,100,1
scenario490,2,0,1,2,20,40,0,80,100,40,100,1
scenario491,0,1,2,1,0,20,0,60,100,80,20,1
scenario492,2,0,1,0,80,80,20,60,100,20,40,0.4
scenario493,2,0,0,1,0,0,80,60,40,0,0,0.6
scenario494,2,0,1,2,20,100,40,0,40,80,60,0.8
scenario495,2,0,1,2,40,100,40,20,40,60,60,0.8
scenario496,2,0,1,2,40,80,40,40,40,40,60,0.2
scenario497,2,1,0,1,20,0,80,60,40,0,0,0.4
scenario498,0,1,1,2,60,60,60,100,60,60,80,0.8
scenario499,0,1,1,2,40,100,40,60,60,60,60,0.8
scenario500,2,1,0,1,80,100,40,100,40,60,0,0.8
scenario501,2,0,1,0,0,0,100,80,20,0,0,0.4
scenario502,2,0,0,1,0,0,80,60,40,0,0,0.8
scenario503,2,0,1,2,40,100,40,20,40,80,40,0.8
scenario504,2,0,1,0,40,100,80,40,60,60,60,0.1
scenario505,2,0,1,2,20,100,40,0,40,80,60,0.8
scenario506,1,0,2,0,0,100,60,20,40,100,80,0.8
scenario507,2,0,1,2,40,100,40,40,40,60,80,0.8
scenario508,2,0,1,2,0,100,0,80,60,60,80,0.6
scenario509,0,1,1,2,20,80,80,80,40,80,60,0.8
scenario510,0,1,1,2,20,80,60,0,60,60,80,0.6
scenario511,2,0,1,2,20,20,60,20,20,60,40,0.8
scenario512,1,2,2,0,20,100,40,20,40,80,80,0.4
scenario513,2,0,1,0,40,100,20,20,20,60,60,0.6
scenario514,2,1,0,1,20,100,40,60,40,80,40,1
scenario515,0,2,1,2,80,100,40,0,40,80,40,0.8
scenario516,1,2,0,1,20,100,40,20,60,100,40,0.8
scenario517,2,0,1,2,0,100,0,80,60,60,80,0.6
scenario518,2,0,1,0,20,80,40,0,40,80,60,1
scenario519,2,0,1,2,40,20,80,0,40,80,60,1
scenario520,0,1,1,2,80,80,0,80,40,60,80,0.6
scenario521,1,2,0,1,80,100,20,0,20,100,40,0.2
scenario522,0,2,1,2,40,100,20,100,60,100,20,0.8
scenario523,1,0,2,0,100,40,80,20,60,40,100,0.6
scenario524,2,1,0,1,20,100,40,60,40,100,20,1
scenario525,0,1,2,1,40,100,40,40,60,80,80,0.6
scenario526,0,1,2,1,40,80,60,40,60,60,80,1
scenario527,0,1,1,2,20,80,60,20,80,60,60,0.1
scenario528,1,2,2,0,20,80,40,40,80,60,60,0.8
scenario529,1,2,2,0,20,80,40,40,80,60,60,0.8
scenario530,1,0,2,0,40,100,60,40,60,60,100,0.6
scenario531,0,1,2,1,40,100,60,40,80,40,80,0.1
scenario532,0,2,1,2,60,100,40,100,40,80,20,0.8
scenario533,0,2,1,2,0,0,0,80,60,40,80,0.6
scenario534,1,2,2,0,80,100,20,20,20,100,40,0.1
scenario535,1,2,0,2,20,60,20,60,100,60,80,0.8
scenario536,0,1,2,1,40,80,60,40,40,80,60,0.8
scenario537,0,1,2,0,80,40,60,20,40,40,0,0.8
scenario538,1,2,0,2,20,60,100,0,40,40,100,0.6
scenario539,0,1,2,1,60,80,20,20,80,80,80,0.8
scenario540,2,0,0,1,40,60,40,60,80,40,60,1
scenario541,0,1,2,0,80,40,60,20,40,40,0,0.8
scenario542,2,1,0,1,20,20,0,80,80,40,0,0.4
scenario543,1,0,2,0,40,80,100,0,60,40,100,0.4
scenario544,1,0,2,0,100,40,100,0,80,60,100,0.2
scenario545,1,2,2,0,60,100,40,20,60,60,100,0.6
scenario546,1,2,0,2,60,80,100,40,60,60,100,0.8
scenario547,0,1,2,1,60,100,60,60,0,60,100,0.1
scenario548,1,2,0,1,0,0,0,80,40,20,80,0.4
scenario549,1,2,2,0,20,80,60,60,80,40,60,0.6
scenario550,1,0,2,0,40,100,60,20,60,60,80,0.6
scenario551,1,2,0,2,0,80,60,40,40,100,20,0.8
scenario552,0,1,1,2,20,40,20,40,80,20,80,1
scenario553,1,0,2,0,100,40,100,0,80,60,100,0.2
scenario554,1,2,0,2,40,100,80,0,80,80,100,0.4
scenario555,1,2,0,2,100,20,100,0,100,80,100,0.1
scenario556,0,1,1,2,0,20,40,60,20,20,100,0.8
scenario557,0,1,1,2,60,100,80,20,60,60,100,0.8
scenario558,0,1,2,0,80,100,40,20,40,20,20,0.8
scenario559,0,1,2,0,80,100,0,60,0,60,100,0.1
scenario560,0,2,1,2,20,80,20,40,100,20,80,1
scenario561,1,2,0,2,40,40,20,20,80,0,60,0.8
scenario562,2,0,1,0,60,60,80,60,80,60,100,1
scenario563,0,1,2,0,80,40,40,20,60,40,0,1
scenario564,0,1,2,0,20,40,0,60,60,60,20,0.6
scenario565,2,0,0,1,0,0,80,60,40,0,0,0.6
scenario566,2,0,0,1,20,0,100,60,40,0,0,0.6
scenario567,1,2,0,2,20,20,80,60,60,0,0,0.8
scenario568,2,0,0,1,0,0,60,60,40,0,0,0.6
scenario569,2,0,0,1,20,0,100,60,40,0,0,0.6
scenario570,2,1,0,1,40,100,20,60,60,60,80,0.6
scenario571,1,2,2,0,40,0,80,40,40,0,0,0.4
scenario572,2,0,1,2,40,100,60,20,40,60,100,0.8
scenario573,2,0,1,2,40,100,40,20,40,60,80,0.8
scenario574,2,0,1,0,0,100,0,20,40,100,40,0.8
scenario575,2,0,1,2,20,100,40,0,80,60,80,0.6
scenario576,2,0,0,1,0,0,80,60,40,0,0,1
scenario577,2,0,1,2,40,100,40,20,40,60,80,0.8
scenario578,2,0,1,2,20,80,0,40,40,40,60,0.8
scenario579,2,0,1,2,20,80,60,40,40,100,60,0.2
scenario580,1,2,2,0,60,80,20,20,60,60,60,0.1
scenario581,2,0,0,1,20,80,40,20,20,60,100,0.8
scenario582,0,1,1,2,40,60,20,20,20,80,100,0.8
scenario583,0,1,2,1,40,100,40,0,60,60,80,1
scenario584,2,0,0,1,20,100,40,0,40,80,80,0.6
scenario585,1,0,2,0,60,100,20,0,40,40,100,0.8
scenario586,2,0,1,0,40,100,60,40,80,80,80,0.4
scenario587,2,0,1,2,40,40,0,40,60,80,60,0.8
scenario588,2,0,1,2,40,0,60,20,60,40,80,0.6
scenario589,2,0,1,2,40,100,40,20,40,60,80,0.8
scenario590,2,0,1,2,60,80,20,20,60,20,100,0.1
scenario591,0,1,2,1,40,40,0,40,20,80,40,0.8
scenario592,2,1,0,1,40,80,0,20,40,100,100,1
scenario593,2,1,0,1,40,0,60,20,40,60,80,0.6
scenario594,1,2,2,0,60,100,0,20,60,40,80,0.2
scenario595,0,1,2,0,40,100,40,80,40,0,100,0.6
scenario596,2,1,0,1,40,80,20,40,40,80,100,0.8
scenario597,2,0,1,2,20,80,0,40,20,40,40,0.8
scenario598,2,0,0,1,40,60,60,40,20,60,100,0.6
scenario599,2,0,1,2,60,100,80,40,80,80,60,0.2
scenario600,0,1,2,1,40,80,40,20,60,80,60,0.8
scenario601,2,0,1,2,40,100,40,20,40,60,80,0.8
scenario602,1,2,0,2,40,100,20,20,40,60,40,0.6
scenario603,1,0,2,0,20,80,0,20,40,60,20,0.4
scenario604,0,1,1,2,40,100,80,60,80,60,60,0.1
scenario605,0,1,2,1,40,80,20,20,60,100,40,0.8
scenario606,2,0,1,0,40,100,20,0,80,20,80,0.1
scenario607,0,1,2,1,60,100,100,0,40,40,80,1
scenario608,0,1,2,1,60,80,20,0,60,20,80,0.6
scenario609,1,0,2,0,60,100,80,20,60,60,60,0.4
scenario610,2,1,0,1,20,80,0,80,40,100,100,0.8
scenario611,2,0,1,2,60,80,0,20,40,20,100,0.1
scenario612,0,1,2,1,0,100,40,80,20,60,60,0.8
scenario613,2,0,1,2,40,100,40,20,40,60,80,0.8
scenario614,2,0,1,2,40,100,40,20,40,80,100,0.8
scenario615,0,1,2,0,60,60,0,40,60,0,100,0.1
scenario616,0,1,2,1,0,100,60,20,60,20,40,0.8
scenario617,2,0,1,0,0,100,0,40,20,80,40,0.6
scenario618,0,1,2,1,0,100,40,80,40,40,60,0.8
scenario619,0,1,1,2,60,100,60,0,60,20,80,0.4
scenario620,2,0,0,1,100,80,80,20,40,60,80,0.4
scenario621,2,0,1,0,20,100,20,80,100,40,100,0.1
scenario622,1,2,0,1,60,100,20,0,40,20,100,0.1
scenario623,2,0,1,2,80,100,80,40,60,20,60,1
scenario624,1,2,0,2,40,0,0,20,40,60,20,0.6
scenario625,2,0,1,2,80,100,80,40,60,20,60,1
scenario626,1,2,0,2,60,20,20,20,40,80,40,0.8
scenario627,2,0,0,1,60,60,0,40,40,0,100,0.1
scenario628,0,1,1,2,60,20,0,0,60,0,100,0.1
scenario629,1,0,2,0,0,100,20,40,0,100,100,0.8
scenario630,1,0,2,0,40,100,60,0,60,40,80,0.6
scenario631,0,1,2,1,0,100,40,80,60,60,80,0.8
scenario632,0,1,2,0,40,40,0,40,60,100,100,0.1
scenario633,0,1,2,0,20,100,60,20,80,40,20,0.8
scenario634,2,0,1,2,0,80,0,20,40,0,100,0.2
scenario635,0,1,2,0,80,60,100,40,80,60,80,0.8
scenario636,1,2,0,2,20,80,20,60,100,80,100,0.1
scenario637,2,0,0,1,0,0,80,60,40,0,0,0.6
scenario638,1,2,2,0,60,100,60,20,20,60,100,0.4
scenario639,2,0,1,2,20,100,40,20,80,60,100,0.8
scenario640,2,0,1,2,20,100,40,20,40,60,100,0.8
scenario641,0,1,2,1,0,0,80,60,60,0,0,1
scenario642,1,2,0,2,0,0,80,60,40,20,0,0.6
scenario643,2,0,0,1,0,0,80,60,40,0,0,0.6
scenario644,1,2,2,0,60,100,60,20,20,60,100,0.4
scenario645,2,0,1,2,20,100,40,20,80,60,100,0.8
scenario646,2,0,1,2,20,100,40,20,40,60,100,0.8
scenario647,0,1,2,1,0,0,80,60,60,0,0,1
scenario648,1,2,0,2,0,0,80,60,40,20,0,0.6
