instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,min_ttc,algo_safety
scenario337,0,0,100,80,80,30,0,0,20,0.4,0,1.1526073327925077,0
scenario338,0,60,100,20,100,30,40,0,20,0.4,0,1.3428656890764017,0
scenario339,0,0,100,20,40,0,40,0,20,0.4,0,1.341523772722226,0
scenario340,0,40,100,20,80,30,40,0,40,0.4,0,1.3088759208136316,0
scenario341,0,0,100,20,100,30,40,0,20,0.6,0,1.37063916402844,0
scenario342,0,0,100,20,40,-30,40,0,20,0.4,0,0.8017322475933385,0
scenario343,0,100,100,20,80,30,40,100,20,0.4,0,1.5454483808532355,0
scenario344,0,20,0,20,80,30,40,0,20,0.4,0,1.4352021367530232,0
scenario345,0,20,100,20,0,30,40,0,20,0.4,0,1.45171052694423,0
scenario346,0,20,100,20,80,30,40,0,20,0.0,0,1.3757186916058255,0
scenario347,0,20,100,40,80,30,40,0,20,0.4,0,0.9952016966583582,0
scenario348,0,20,100,20,80,60,40,0,20,0.4,0,1.3348427109358862,0
scenario349,0,20,100,20,80,90,40,0,20,0.4,0,1.3696740651152706,0
scenario350,0,100,100,20,80,30,0,0,20,0.4,0,1.3280291842229597,0
scenario351,0,0,100,20,40,30,80,0,20,0.4,0,1.3403469443183915,0
scenario352,0,0,100,20,80,30,40,60,20,0.8,0,0.937267535047571,0
scenario353,0,0,100,20,40,30,40,0,80,0.4,0,1.0572345324658403,0
scenario354,0,0,100,20,80,0,40,40,20,0.4,0,1.2299559443023576,0
scenario355,0,80,100,20,40,30,40,0,20,0.4,0,1.3687351573859423,0
scenario356,0,0,100,20,80,-30,40,40,20,0.4,0,0.8873875979138254,0
scenario357,0,0,100,20,80,30,0,60,20,0.4,0,1.3880731236917148,0
scenario358,0,0,100,20,80,0,60,0,20,0.4,0,1.3561875148700842,0
scenario359,0,0,100,20,80,-30,60,0,20,0.4,0,0.8630771310674371,0
scenario360,0,0,100,20,40,30,40,0,40,0.4,0,1.4277487155235236,0
scenario361,0,0,100,20,80,30,80,40,20,0.4,0,1.3819951693648052,0
scenario362,0,40,100,20,80,30,40,0,20,0.8,0,1.3518190917242368,0
scenario363,0,0,100,20,80,30,40,40,80,0.4,0,1.19882234452772,0
scenario364,0,0,60,20,80,0,40,0,20,0.4,0,1.4431568295943336,0
scenario365,0,80,100,20,80,30,40,40,20,0.4,0,1.388905557973816,0
scenario366,0,40,100,20,80,30,40,100,20,0.4,0,1.367415785350386,0
scenario367,0,0,60,20,80,-30,40,0,20,0.4,0,1.4028799001881416,0
scenario368,0,0,100,20,80,30,60,0,80,0.4,0,1.3224596789400205,0
scenario369,0,40,100,20,80,30,0,0,20,0.4,0,1.34849525720732,0
scenario370,0,0,100,20,60,30,40,40,20,0.4,0,1.3362311602090322,0
scenario371,0,80,100,20,80,30,60,0,20,0.4,0,1.3088262956936614,0
scenario372,0,0,100,20,80,0,40,0,20,0.2,0,1.3637082241664131,0
scenario373,0,0,100,20,80,-30,40,0,20,0.2,0,0.8932325370679124,0
scenario374,0,0,100,20,60,30,60,0,20,0.4,0,1.3234756278860371,0
scenario375,1,0,100,20,80,0,40,0,20,0.4,0,2.253050011434642,0
scenario376,0,0,100,20,80,0,40,0,60,0.4,0,1.3783427827461483,0
scenario377,0,0,100,20,80,30,40,40,40,0.4,0,0.912014430326366,0
scenario378,1,0,100,20,80,-30,40,0,20,0.4,0,0.9940058408354514,0
scenario379,0,0,100,20,80,-30,40,0,60,0.4,0,0.8389414118106084,0
scenario380,0,0,60,20,80,30,80,0,20,0.4,0,1.4331228901734372,0
scenario381,0,0,100,20,80,0,40,80,20,0.4,0,0.9230565954202804,0
scenario382,0,0,60,20,80,30,40,0,80,0.4,0,1.1018063422239308,0
scenario383,0,0,100,20,80,-30,40,80,20,0.4,0,1.387519726465118,0
scenario384,0,0,100,20,80,30,60,0,40,0.4,0,1.3173474679004542,0
scenario385,0,80,60,20,80,30,40,0,20,0.4,0,1.4243306402870417,0
scenario386,0,0,80,20,0,30,40,0,20,0.4,0,1.465520307598201,0
scenario387,0,0,80,20,80,30,40,0,20,0.0,0,1.3499234603853698,0
scenario388,0,0,80,40,80,30,40,0,20,0.4,0,1.0275181667148492,0
scenario389,0,0,80,20,80,60,40,0,20,0.4,0,1.3562383181390645,0
scenario390,0,0,80,20,80,90,40,0,20,0.4,0,1.414859214035255,0
scenario391,0,0,100,60,80,0,40,0,20,0.4,0,1.3999815389719987,0
scenario392,0,0,100,20,80,0,20,0,20,0.4,0,1.4194502663871351,0
scenario393,0,0,100,20,80,30,80,0,20,0.2,0,1.3485646353777985,0
scenario394,0,0,100,60,80,-30,40,0,20,0.4,0,0.8343554940798723,0
scenario395,0,0,100,20,80,-30,20,0,20,0.4,0,1.4093595460082589,0
scenario396,0,0,60,20,60,30,40,0,20,0.4,0,1.3742874312148785,0
scenario397,0,0,100,20,80,30,40,0,80,0.2,0,0.9725517506080662,0
scenario398,0,0,40,20,80,0,40,0,20,0.4,0,1.5085769417521566,0
scenario399,1,0,100,20,80,30,80,0,20,0.4,0,1.0962887283601364,0
scenario400,0,0,100,20,80,30,80,0,60,0.4,0,1.4083134706061493,0
scenario401,0,0,100,20,40,30,40,0,20,0.8,0,1.3222992413614292,0
scenario402,0,0,100,20,80,0,40,0,20,1.0,0,1.364844421279272,0
scenario403,0,80,100,20,80,30,40,0,20,0.2,0,1.4229827719051198,0
scenario404,0,0,40,20,80,-30,40,0,20,0.4,0,1.0603470240908937,0
scenario405,1,0,100,20,80,30,40,0,80,0.4,0,0.5770506356434508,0
scenario406,0,0,20,20,80,0,40,0,20,0.4,0,1.451866123314746,0
scenario407,0,0,100,20,80,-30,40,0,20,1.0,0,0.888378246433691,0
scenario408,0,0,100,20,80,30,80,80,20,0.4,0,1.055820996977233,0
scenario409,0,0,20,20,80,-30,40,0,20,0.4,0,1.061766379583737,0
scenario410,1,80,100,20,80,30,40,0,20,0.4,0,2.2423624642450326,0
scenario411,0,80,100,20,80,30,40,0,60,0.4,0,1.4107337975522756,0
scenario412,0,0,60,20,80,30,40,0,40,0.4,0,1.840721779855499,0
scenario413,0,0,100,20,60,30,40,0,20,0.2,0,1.2933983829840745,0
scenario414,0,0,100,20,80,30,40,80,80,0.4,0,0.9891673081861752,0
scenario415,0,0,100,20,40,30,40,100,20,0.4,0,1.533743987101088,0
scenario416,0,0,100,20,40,30,0,0,20,0.4,0,1.5706537485426302,0
scenario417,0,0,100,100,80,0,40,0,20,0.4,0,0.8721893251393167,0
scenario418,0,80,100,20,80,30,40,80,20,0.4,0,1.447699753911998,0
scenario419,0,0,100,60,80,30,80,0,20,0.4,0,1.330705976125429,0
scenario420,1,0,100,20,60,30,40,0,20,0.4,0,0.8952093737402982,0
scenario421,0,0,100,20,60,30,40,0,60,0.4,0,1.551863525017053,0
scenario422,0,0,100,60,80,30,40,0,80,0.4,0,1.4257107939369753,0
scenario423,0,0,100,20,80,30,20,0,80,0.4,0,0.9148175541072036,0
scenario424,0,0,0,80,80,30,40,0,20,0.4,0,1.3954993294816085,0
scenario425,0,0,100,80,0,30,40,0,20,0.4,0,1.142176907164867,0
scenario426,0,0,100,80,80,30,40,0,20,0.0,0,0.9377326978840004,0
scenario427,0,0,100,80,80,60,40,0,20,0.4,0,1.3786375674110751,0
scenario428,0,0,100,80,80,90,40,0,20,0.4,0,1.3688937871804898,0
scenario429,0,0,100,100,80,-30,40,0,20,0.4,0,0.8999510181763621,0
scenario430,0,0,100,20,60,30,40,80,20,0.4,0,1.445223701305274,0
scenario431,0,0,100,20,80,30,40,0,40,0.2,0,1.383659378105229,0
scenario432,0,80,100,60,80,30,40,0,20,0.4,0,0.6616431223499221,0
scenario433,0,80,100,20,80,30,20,0,20,0.4,0,1.5295739624726634,0
scenario434,0,0,40,20,80,30,80,0,20,0.4,0,1.3102064232244583,0
scenario435,0,0,40,20,80,30,40,0,80,0.4,0,1.0877383816080093,0
scenario436,0,0,100,20,80,30,80,0,20,1.0,0,1.34821076101221,0
scenario437,0,0,20,20,80,30,80,0,20,0.4,0,1.3534000347159691,0
scenario438,0,0,100,20,80,30,40,0,80,1.0,0,1.0407905780055684,0
scenario439,0,100,0,20,80,30,40,0,20,0.4,0,1.4353265733288505,0
scenario440,0,100,100,20,0,30,40,0,20,0.4,0,1.3317573490789032,0
scenario441,0,100,100,20,80,30,40,0,20,0.0,0,1.3035882541760169,0
scenario442,0,100,100,40,80,30,40,0,20,0.4,0,1.3481397840907228,0
scenario443,0,100,100,20,80,60,40,0,20,0.4,0,1.34018904066855,0
scenario444,0,100,100,20,80,90,40,0,20,0.4,0,1.3263330334208403,0
scenario445,1,0,100,20,80,30,40,0,40,0.4,0,2.203034715545427,0
scenario446,0,0,100,60,60,30,40,0,20,0.4,0,1.0004609208518522,0
scenario447,0,0,100,20,60,30,20,0,20,0.4,0,1.9899199867133803,0
scenario448,0,60,100,20,80,0,40,0,20,0.4,0,1.338628463754864,0
scenario449,0,0,20,20,80,30,40,0,80,0.4,0,1.5427502307583962,0
scenario450,0,80,40,20,80,30,40,0,20,0.4,0,1.3738106101095986,0
scenario451,0,0,100,20,80,30,40,40,20,0.8,0,1.4694936604747868,0
scenario452,0,80,100,20,80,30,40,0,20,1.0,0,1.353828856868862,0
scenario453,0,0,100,20,80,0,40,0,20,0.6,0,1.3856416984720703,0
scenario454,0,60,100,20,80,-30,40,0,20,0.4,0,0.7265239055594915,0
scenario455,0,0,100,20,80,30,40,80,40,0.4,0,1.4318500318339409,0
scenario456,0,80,20,20,80,30,40,0,20,0.4,0,1.4794727036487292,0
scenario457,0,0,40,20,60,30,40,0,20,0.4,0,1.4313546401357546,0
scenario458,0,0,100,20,100,0,40,0,20,0.4,0,1.3560398807127874,0
scenario459,0,0,100,20,80,-30,40,0,20,0.6,0,0.8594306164446324,0
scenario460,0,0,100,100,80,30,80,0,20,0.4,0,1.0316847519765782,0
scenario461,0,0,100,20,60,30,40,0,20,1.0,0,1.3750523651242743,0
scenario462,0,0,100,20,80,30,60,0,20,0.8,0,1.3617129752516637,0
scenario463,0,0,100,100,80,30,40,0,80,0.4,0,0.7576097264876283,0
scenario464,0,0,100,20,100,-30,40,0,20,0.4,0,0.8159426954982524,0
scenario465,0,0,20,20,60,30,40,0,20,0.4,0,1.3271651973151926,0
scenario466,0,0,100,20,80,30,0,40,20,0.4,0,1.5935318904248863,0
scenario467,0,0,100,60,80,30,40,0,40,0.4,0,0.9358054859053976,0
scenario468,0,0,100,20,80,30,20,0,40,0.4,0,1.5217035785904691,0
scenario469,0,80,100,100,80,30,40,0,20,0.4,0,1.5120167880422792,0
scenario470,0,0,100,20,80,30,60,100,20,0.4,0,1.4144343299640103,0
scenario471,0,0,40,20,80,30,40,0,40,0.4,0,1.4254519049702294,0
scenario472,0,0,100,100,60,30,40,0,20,0.4,0,1.6162053918087294,0
scenario473,0,0,100,20,80,30,40,0,40,1.0,0,1.3935856379109202,0
scenario474,0,60,100,20,80,30,80,0,20,0.4,0,1.3372937126037203,0
scenario475,0,0,20,20,80,30,40,0,40,0.4,0,1.412299082513944,0
scenario476,0,0,0,20,80,30,40,60,20,0.4,0,1.4355434432558527,0
scenario477,0,0,100,20,0,30,40,60,20,0.4,0,1.4137298777385374,0
scenario478,0,0,100,40,80,30,40,60,20,0.4,0,0.9851079127718512,0
scenario479,0,0,100,20,80,30,40,60,20,0.0,0,1.5247321256065156,0
scenario480,0,0,100,20,80,60,40,60,20,0.4,0,1.3702951337621614,0
scenario481,0,0,100,20,80,90,40,60,20,0.4,0,1.4716043262480472,0
scenario482,0,60,100,20,80,30,40,0,80,0.4,0,1.548876384339335,0
scenario483,0,0,100,20,80,30,80,0,20,0.6,0,1.346200681016447,0
scenario484,0,0,100,20,80,30,40,0,80,0.6,0,1.1239169914575513,0
scenario485,0,0,60,20,80,30,40,0,20,0.8,0,1.4223062648726783,0
scenario486,0,0,100,20,100,30,80,0,20,0.4,0,1.4055350734532293,0
scenario487,0,0,100,20,100,30,40,0,80,0.4,0,0.9593394833369424,0
scenario488,0,80,100,20,80,30,40,0,20,0.6,0,1.424144488362848,0
scenario489,0,0,100,100,80,30,40,0,40,0.4,0,1.7731953974947323,0
scenario490,0,60,100,20,60,30,40,0,20,0.4,0,1.386008967379875,0
scenario491,0,80,100,20,100,30,40,0,20,0.4,0,1.371532178056158,0
scenario492,0,0,60,20,80,30,40,100,20,0.4,0,1.371176450318578,0
scenario493,0,0,60,20,80,30,0,0,20,0.4,0,1.5127887388977652,0
scenario494,0,0,100,20,60,30,40,0,20,0.6,0,1.353836616450846,0
scenario495,1,0,100,20,80,30,40,0,20,0.8,0,1.5667510547459604,0
scenario496,0,0,100,20,80,30,40,0,60,0.8,0,1.450927392583902,0
scenario497,0,60,100,20,80,30,40,0,40,0.4,0,1.3311957200655442,0
scenario498,0,0,100,20,80,30,40,100,20,0.2,0,1.976051007177368,0
scenario499,0,40,0,20,80,30,40,0,20,0.4,0,1.3941054993517523,0
scenario500,0,40,100,20,0,30,40,0,20,0.4,0,1.367298085475812,0
scenario501,0,40,100,20,80,30,40,0,20,0.0,0,1.3696238374346843,0
scenario502,0,40,100,40,80,30,40,0,20,0.4,0,0.934966595272426,0
scenario503,0,40,100,20,80,60,40,0,20,0.4,0,1.380242601591567,0
scenario504,0,40,100,20,80,90,40,0,20,0.4,0,1.3591330506559725,0
scenario505,0,0,100,20,80,30,0,0,20,0.2,0,1.847133903655069,0
scenario506,0,0,100,20,80,30,40,0,40,0.6,0,1.4097631326829678,0
scenario507,0,0,100,20,80,30,40,80,20,0.8,0,1.5108929730168903,0
scenario508,0,0,100,20,100,30,40,0,40,0.4,0,1.4399149863859049,0
scenario509,1,0,100,20,80,30,40,100,20,0.4,0,0.8855834926047967,0
scenario510,0,0,100,20,80,30,40,100,60,0.4,0,1.7646416984383773,0
scenario511,1,0,100,20,80,30,0,0,20,0.4,0,0.924482621218177,0
scenario512,0,0,100,20,80,30,0,0,60,0.4,0,1.3714886421431702,0
scenario513,0,0,100,60,80,30,40,0,20,0.8,0,0.9123598210515628,0
scenario514,0,0,100,20,80,30,20,0,20,0.8,0,1.6200323745370977,0
scenario515,0,0,100,20,80,30,0,80,20,0.4,0,1.3586556779533356,0
scenario516,0,0,40,20,80,30,40,0,20,0.8,0,1.3903650356800263,0
scenario517,0,0,100,60,80,30,40,100,20,0.4,0,1.0497885530067887,0
scenario518,0,0,100,20,80,30,20,100,20,0.4,0,1.518377093469807,0
scenario519,0,0,100,60,80,30,0,0,20,0.4,0,1.1267261371359347,0
scenario520,0,0,20,20,80,30,40,0,20,0.8,0,1.5408915685471585,0
scenario521,0,0,40,20,80,30,40,100,20,0.4,0,1.4226769574147329,0
scenario522,0,0,40,20,80,30,0,0,20,0.4,0,2.2280801146588307,0
scenario523,0,0,100,20,80,30,40,100,20,1.0,0,1.3638303036112993,0
scenario524,0,0,20,20,80,30,40,100,20,0.4,0,1.6064706144929637,0
scenario525,0,0,100,20,80,30,0,0,20,1.0,0,1.5341846884764538,0
scenario526,0,0,100,100,80,30,40,0,20,0.8,0,1.4113883514041523,0
scenario527,0,0,20,20,80,30,0,0,20,0.4,0,1.3696067325090482,0
scenario528,0,0,100,100,80,30,40,100,20,0.4,0,1.0830167199130256,0
scenario529,0,0,100,100,80,30,0,0,20,0.4,0,0.9296840680191132,0
scenario530,0,60,100,20,80,30,40,0,20,0.8,0,1.2958538818810277,0
scenario531,0,0,0,20,40,30,40,0,20,0.4,0,1.4468530498059062,0
scenario532,0,0,100,20,40,30,40,0,20,0.0,0,1.322828698686488,0
scenario533,0,0,100,40,40,30,40,0,20,0.4,0,0.9130769369682412,0
scenario534,0,0,100,20,40,60,40,0,20,0.4,0,1.36165374446306,0
scenario535,0,0,100,20,40,90,40,0,20,0.4,0,1.365797251670298,0
scenario536,0,0,100,20,100,30,40,0,20,0.8,0,1.3168841434381544,0
scenario537,0,60,100,20,80,30,40,100,20,0.4,0,1.3420319437561854,0
scenario538,0,60,100,20,80,30,0,0,20,0.4,0,1.3379292616329048,0
scenario539,0,0,100,20,80,30,40,100,20,0.6,0,1.3673387346627612,0
scenario540,0,0,100,20,80,30,0,0,20,0.6,0,1.493975239544587,0
scenario541,0,0,100,20,100,30,40,100,20,0.4,0,1.8456357778864,0
scenario542,0,0,100,20,100,30,0,0,20,0.4,0,1.8929518203258824,0
scenario543,0,0,0,20,80,30,40,40,20,0.4,0,1.5432271155587116,0
scenario544,0,0,100,20,0,30,40,40,20,0.4,0,1.347134406968196,0
scenario545,0,0,100,20,80,30,40,40,20,0.0,0,1.4878186216793654,0
scenario546,0,0,100,40,80,30,40,40,20,0.4,0,0.9703634855450782,0
scenario547,0,0,100,20,80,60,40,40,20,0.4,0,1.4137761024535065,0
scenario548,0,0,100,20,80,90,40,40,20,0.4,0,1.4576460609438036,0
scenario549,0,0,0,20,80,30,60,0,20,0.4,0,1.3444100920146336,0
scenario550,0,0,100,20,0,30,60,0,20,0.4,0,1.4037926126955282,0
scenario551,0,0,100,40,80,30,60,0,20,0.4,0,1.415728472270226,0
scenario552,0,0,100,20,80,30,60,0,20,0.0,0,1.3232420566192713,0
scenario553,0,0,100,20,80,60,60,0,20,0.4,0,1.3032866359888096,0
scenario554,0,0,100,20,80,90,60,0,20,0.4,0,1.4322301168365552,0
scenario555,0,0,100,20,80,0,80,0,20,0.4,0,1.328661505810307,0
scenario556,0,0,60,20,0,30,40,0,20,0.4,0,1.428163435251208,0
scenario557,0,0,60,20,80,30,40,0,20,0.0,0,1.337882772126237,0
scenario558,0,0,60,40,80,30,40,0,20,0.4,0,0.9431131625920788,0
scenario559,0,0,60,20,80,60,40,0,20,0.4,0,1.3699638121912892,0
scenario560,0,0,60,20,80,90,40,0,20,0.4,0,1.4066523319996165,0
scenario561,0,0,100,20,80,0,40,0,80,0.4,0,1.4107311033012948,0
scenario562,0,0,100,20,80,-30,80,0,20,0.4,0,0.7159422310264741,0
scenario563,0,0,100,20,80,-30,40,0,80,0.4,0,0.8282991162110481,0
scenario564,0,80,100,20,80,0,40,0,20,0.4,0,1.366426414066256,0
scenario565,0,80,100,20,80,-30,40,0,20,0.4,0,0.8665266480021737,0
scenario566,0,0,0,20,80,30,40,0,20,0.2,0,1.433355348700597,0
scenario567,0,0,100,20,0,30,40,0,20,0.2,0,1.3326571337621635,0
scenario568,0,0,100,40,80,30,40,0,20,0.2,0,0.8905615500640813,0
scenario569,0,0,100,20,80,60,40,0,20,0.2,0,1.3427696241614022,0
scenario570,0,0,100,20,80,90,40,0,20,0.2,0,1.3289785535961087,0
scenario571,0,0,100,20,60,0,40,0,20,0.4,0,1.3592306241985714,0
scenario572,0,0,100,20,60,-30,40,0,20,0.4,0,0.9408781390807448,0
scenario573,1,0,0,20,80,30,40,0,20,0.4,0,1.0995879176937626,0
scenario574,1,0,100,20,0,30,40,0,20,0.4,0,0.8339990457408571,0
scenario575,1,0,100,20,80,30,40,0,20,0.0,0,0.8787357887276059,0
scenario576,1,0,100,40,80,30,40,0,20,0.4,0,0.6356840962955853,0
scenario577,1,0,100,20,80,60,40,0,20,0.4,0,1.1903722203663747,0
scenario578,1,0,100,20,80,90,40,0,20,0.4,0,2.1835795399855744,0
scenario579,0,0,0,20,80,30,40,0,60,0.4,0,1.4198349178439595,0
scenario580,0,0,100,20,0,30,40,0,60,0.4,0,1.4479454337324484,0
scenario581,0,0,100,40,80,30,40,0,60,0.4,0,0.6295628620253904,0
scenario582,0,0,100,20,80,30,40,0,60,0.0,0,1.4661112662170417,0
scenario583,0,0,100,20,80,60,40,0,60,0.4,0,1.4064525356103836,0
scenario584,0,0,100,20,80,90,40,0,60,0.4,0,1.353779048839555,0
scenario585,0,0,0,20,80,30,40,80,20,0.4,0,1.4287191116231208,0
scenario586,0,0,100,20,0,30,40,80,20,0.4,0,1.3941077146811411,0
scenario587,0,0,100,40,80,30,40,80,20,0.4,0,0.9976336914849036,0
scenario588,0,0,100,20,80,30,40,80,20,0.0,0,1.4524532515187494,0
scenario589,0,0,100,20,80,30,80,0,80,0.4,0,1.3477399348509815,0
scenario590,0,0,100,20,80,60,40,80,20,0.4,0,1.4037351068283772,0
scenario591,0,0,100,20,80,90,40,80,20,0.4,0,1.384191458513405,0
scenario592,0,0,100,20,80,0,40,0,40,0.4,0,1.3074224874887126,0
scenario593,0,80,100,20,80,30,80,0,20,0.4,0,1.335901786276486,0
scenario594,0,0,100,20,80,-30,40,0,40,0.4,0,0.8319627231294436,0
scenario595,0,80,100,20,80,30,40,0,80,0.4,0,1.347980587897024,0
scenario596,0,0,0,60,80,30,40,0,20,0.4,0,1.1717177167520023,0
scenario597,0,0,100,60,0,30,40,0,20,0.4,0,1.044089802857255,0
scenario598,0,0,100,60,80,30,40,0,20,0.0,0,0.8620666707256117,0
scenario599,0,0,100,60,80,60,40,0,20,0.4,0,1.371809170621361,0
scenario600,0,0,100,60,80,90,40,0,20,0.4,0,1.400716851617244,0
scenario601,0,0,0,20,80,30,20,0,20,0.4,0,1.4411475262333877,0
scenario602,0,0,100,20,0,30,20,0,20,0.4,0,1.5309143794967366,0
scenario603,0,0,100,20,80,30,20,0,20,0.0,0,1.444635245677552,0
scenario604,0,0,100,40,80,30,20,0,20,0.4,0,0.9318404802531228,0
scenario605,0,0,100,20,80,60,20,0,20,0.4,0,1.4120941906897546,0
scenario606,0,0,100,20,80,90,20,0,20,0.4,0,1.3955926490273924,0
scenario607,0,0,100,20,60,30,80,0,20,0.4,0,1.4121229246550142,0
scenario608,0,0,100,20,60,30,40,0,80,0.4,0,0.9569118498242336,0
scenario609,0,0,40,20,0,30,40,0,20,0.4,0,1.3840919563125964,0
scenario610,0,0,40,20,80,30,40,0,20,0.0,0,1.371330583237625,0
scenario611,0,0,40,40,80,30,40,0,20,0.4,0,0.9675800351255308,0
scenario612,0,0,40,20,80,60,40,0,20,0.4,0,1.3611999952245113,0
scenario613,0,0,40,20,80,90,40,0,20,0.4,0,1.4238663170455936,0
scenario614,0,0,0,20,80,30,40,0,20,1.0,0,1.4340533726371962,0
scenario615,0,0,100,20,0,30,40,0,20,1.0,0,1.4599539165690685,0
scenario616,0,0,100,40,80,30,40,0,20,1.0,0,1.0093074208776125,0
scenario617,0,0,100,20,80,60,40,0,20,1.0,0,1.357056030103072,0
scenario618,0,0,100,20,80,90,40,0,20,1.0,0,1.3622676539941847,0
scenario619,0,80,100,20,60,30,40,0,20,0.4,0,1.4379912271192177,0
scenario620,0,0,20,20,0,30,40,0,20,0.4,0,1.3734475753491622,0
scenario621,0,0,20,20,80,30,40,0,20,0.0,0,1.465241362201996,0
scenario622,0,0,20,40,80,30,40,0,20,0.4,0,1.1681994663563378,0
scenario623,0,0,20,20,80,60,40,0,20,0.4,0,1.3596668441515942,0
scenario624,0,0,20,20,80,90,40,0,20,0.4,0,1.3692274236919098,0
scenario625,0,0,100,20,80,30,80,0,40,0.4,0,1.3781949284495132,0
scenario626,0,0,0,100,80,30,40,0,20,0.4,0,1.3647764098223882,0
scenario627,0,0,100,100,0,30,40,0,20,0.4,0,1.702631261505713,0
scenario628,0,0,100,100,80,30,40,0,20,0.0,0,1.360723471223969,0
scenario629,0,0,100,100,80,60,40,0,20,0.4,0,1.3427344712099445,0
scenario630,0,0,100,100,80,90,40,0,20,0.4,0,1.3577936658103822,0
scenario631,0,80,100,20,80,30,40,0,40,0.4,0,1.372888892798252,0
scenario632,0,0,100,20,60,30,40,0,40,0.4,0,1.3422946172985455,0
scenario633,0,60,0,20,80,30,40,0,20,0.4,0,1.440773710260447,0
scenario634,0,60,100,20,0,30,40,0,20,0.4,0,1.3117581739704005,0
scenario635,0,60,100,20,80,30,40,0,20,0.0,0,1.3506547272490816,0
scenario636,0,60,100,40,80,30,40,0,20,0.4,0,1.343294406615048,0
scenario637,0,60,100,20,80,60,40,0,20,0.4,0,1.3475104718755162,0
scenario638,0,60,100,20,80,90,40,0,20,0.4,0,1.3396212980116615,0
scenario639,0,0,0,20,80,30,40,0,20,0.6,0,1.4897005381887258,0
scenario640,0,0,100,20,0,30,40,0,20,0.6,0,1.3179966711463644,0
scenario641,0,0,100,40,80,30,40,0,20,0.6,0,1.0327984347316346,0
scenario642,0,0,100,20,80,60,40,0,20,0.6,0,1.3517870713256004,0
scenario643,0,0,100,20,80,90,40,0,20,0.6,0,1.3498895785163818,0
scenario644,0,0,100,20,80,0,40,0,20,0.8,0,1.3525095194711942,0
scenario645,0,0,0,20,100,30,40,0,20,0.4,0,1.4229633935860333,0
scenario646,0,0,100,40,100,30,40,0,20,0.4,0,0.7393556675366735,0
scenario647,0,0,100,20,100,30,40,0,20,0.0,0,1.3510148107721711,0
scenario648,0,0,100,20,100,60,40,0,20,0.4,0,1.3511512802854997,0
scenario649,0,0,100,20,100,90,40,0,20,0.4,0,1.3582790688100568,0
scenario650,0,0,100,20,80,-30,40,0,20,0.8,0,0.9619417722871286,0
scenario651,0,0,100,20,80,0,40,100,20,0.4,0,1.5177019572362969,0
scenario652,0,0,100,20,80,0,0,0,20,0.4,0,1.576390061047812,0
scenario653,0,0,100,20,80,-30,40,100,20,0.4,0,1.3875808952759314,0
scenario654,0,0,100,20,80,-30,0,0,20,0.4,0,1.3810514905230122,0
scenario655,0,0,100,20,80,30,80,0,20,0.8,0,1.3531515703959185,0
scenario656,0,0,100,20,80,30,40,0,80,0.8,0,0.8964459952365856,0
scenario657,0,80,100,20,80,30,40,0,20,0.8,0,1.405284992293162,0
scenario658,0,0,100,20,80,30,80,100,20,0.4,0,1.3787161998973991,0
scenario659,0,0,100,20,80,30,40,100,80,0.4,0,1.717517602330496,0
scenario660,0,0,100,20,80,30,0,0,80,0.4,0,1.0171339200194802,0
scenario661,0,0,100,20,60,30,40,0,20,0.8,0,1.3271001652676466,0
scenario662,0,80,100,20,80,30,40,100,20,0.4,0,1.5443716906471996,0
scenario663,0,80,100,20,80,30,0,0,20,0.4,0,1.440043410377967,0
scenario664,0,0,100,20,60,30,40,100,20,0.4,0,1.5870781765276412,0
scenario665,0,0,100,20,60,30,0,0,20,0.4,0,1.96468250551721,0
scenario666,0,0,100,20,80,30,40,0,40,0.8,0,1.356184771009714,0
scenario667,0,0,100,20,80,30,40,100,40,0.4,0,1.45724165947885,0
scenario668,0,0,100,20,80,30,0,0,40,0.4,0,1.3516326924024893,0
scenario669,0,0,100,20,80,30,40,100,20,0.8,0,1.6975289619829894,0
scenario670,0,0,100,20,80,30,0,0,20,0.8,0,1.3798101392030844,0
scenario671,0,0,100,20,80,30,0,100,20,0.4,0,1.63074715372015,0
scenario672,0,0,0,20,80,0,40,0,20,0.4,0,1.4479900745296792,0
scenario673,0,0,100,20,0,0,40,0,20,0.4,0,1.3667914976474462,0
scenario674,0,0,100,40,80,0,40,0,20,0.4,0,1.3194470074241706,0
scenario675,0,0,100,20,80,0,40,0,20,0.0,0,1.0070892343184623,0
scenario676,0,0,0,20,80,-30,40,0,20,0.4,0,1.39000439286374,0
scenario677,0,0,100,20,0,-30,40,0,20,0.4,0,0.9503462615098468,0
scenario678,0,0,100,20,80,-30,40,0,20,0.0,0,1.3818047916500145,0
scenario679,0,0,100,40,80,-30,40,0,20,0.4,0,0.943460419690885,0
scenario680,0,0,0,20,80,30,80,0,20,0.4,0,1.3544353476134092,0
scenario681,0,0,100,20,0,30,80,0,20,0.4,0,1.6174752544290922,0
scenario682,0,0,100,40,80,30,80,0,20,0.4,0,0.8591155080564842,0
scenario683,0,0,100,20,80,30,80,0,20,0.0,0,1.343360923566075,0
scenario684,0,0,100,20,80,60,80,0,20,0.4,0,0.9953485271318222,0
