instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_timeofday,feature_startego,collision,min_ttc,algo_safety
scenario275,c1,2,20,0.6,60,2,100,60,60,2,60,40,30,0,0,2.935279540240212,0
scenario276,c2,1,60,0.1,60,1,40,80,20,1,0,80,0,2,0,2.5243182263994446,0
scenario277,c1,2,80,0.1,100,2,40,60,0,2,100,60,0,0,0,2.837239848049263,0
scenario278,c2,1,40,0.6,0,3,40,60,20,1,40,100,30,0,0,4.546747477567328,0
scenario279,c1,1,0,0.4,80,2,40,0,80,2,20,40,-90,0,0,2.5974085173265844,0
scenario280,c4,0,20,0.2,40,2,0,20,80,0,20,20,-30,2,0,3.0531516116225297,0
scenario281,c1,2,100,0.4,80,2,80,0,20,2,80,100,90,0,0,2.5949458694013106,0
scenario282,c4,0,80,0.2,60,2,80,20,40,0,60,80,90,2,0,2.363748911489272,0
scenario283,c1,2,20,0.4,100,2,0,0,0,2,40,20,-60,0,0,3.155964040662133,0
scenario284,c1,2,0,0.8,40,2,60,20,0,2,80,100,90,0,0,2.6272907574684217,0
scenario285,c1,2,0,1.0,20,1,20,20,100,1,60,20,-60,1,0,0.839560466084224,0
scenario286,c2,1,40,1.0,0,1,60,60,40,1,40,100,-90,2,0,3.080088603968192,0
scenario287,c1,1,0,1.0,20,2,0,0,100,2,60,0,90,0,0,2.541275585288663,0
scenario288,c2,1,0,0.1,60,3,20,60,60,1,80,100,0,0,0,4.171293038462346,0
scenario289,c1,1,100,0.1,80,2,80,40,0,2,100,20,30,0,0,1.9412673928198665,0
scenario290,c1,2,40,0.2,40,2,60,60,100,2,60,0,-30,0,0,2.657467792049928,0
scenario291,c1,2,60,0.8,0,2,80,20,100,2,80,60,-90,0,0,2.617736387597789,0
scenario292,c1,1,20,0.2,60,2,60,40,0,2,100,100,90,0,0,3.0456479022886835,0
scenario293,c4,0,0,0.1,60,3,40,20,0,0,20,100,-60,1,0,9999.0,0
scenario294,c2,1,100,0.1,60,1,80,100,60,1,100,20,-30,2,0,2.8597132244841617,0
scenario295,c4,0,100,0.1,100,2,20,100,60,2,100,20,-30,2,0,1.5709493047880898,0
scenario296,c2,1,60,1.0,0,3,40,100,40,0,40,20,30,0,0,4.656739094420407,0
scenario297,c1,2,20,0.6,0,2,0,40,80,2,80,100,-90,0,0,2.820659392009964,0
scenario298,c2,1,20,0.2,20,1,100,40,0,1,100,80,-60,2,0,3.426856289236869,0
scenario299,c4,0,60,0.2,40,2,80,40,80,0,60,20,90,2,0,2.504688503738896,0
scenario300,c2,1,20,0.2,60,1,60,20,60,1,20,0,0,2,0,3.684624694379606,0
scenario301,c4,0,80,0.2,60,3,80,20,60,0,100,80,-30,1,0,3.299330220805015,0
scenario302,c1,2,80,0.8,40,2,100,20,100,2,40,40,60,0,0,2.67690412369205,0
scenario303,c1,2,40,0.8,20,2,100,40,20,2,40,60,30,0,0,2.35569217684262,0
scenario304,c4,0,40,0.8,80,2,60,0,100,0,0,40,-60,2,0,2.6037369823036105,0
scenario305,c1,1,60,0.2,20,2,0,80,80,2,60,80,-30,0,0,1.8479267305999243,0
scenario306,c1,1,20,1.0,20,2,0,40,20,2,20,20,60,0,0,3.1518289345847537,0
scenario307,c4,0,80,0.4,80,3,80,40,60,0,100,60,-90,1,0,2.3733835827138883,0
scenario308,c1,2,0,0.2,80,2,80,100,0,2,100,100,-90,0,0,2.613037710796326,0
scenario309,c1,1,100,0.4,100,2,0,100,80,2,0,40,30,0,1,9999.0,1
scenario310,c2,1,40,0.4,20,3,0,40,80,1,100,40,-90,0,0,3.843556621293888,0
scenario311,c1,2,40,0.4,40,2,100,20,20,2,0,80,0,0,0,2.763933307913035,0
scenario312,c4,2,20,0.2,20,3,100,20,0,0,40,80,30,1,0,9999.0,0
scenario313,c4,0,0,0.4,40,3,40,0,40,0,60,60,90,1,0,3.078874952172982,0
scenario314,c1,2,0,0.8,40,2,100,20,100,2,0,100,0,0,0,3.044384298321023,0
scenario315,c1,1,40,0.6,80,2,0,60,80,2,80,20,-90,0,0,2.567559817692468,0
scenario316,c1,2,100,0.2,60,0,0,80,40,2,100,40,-30,1,0,2.764243676337514,0
scenario317,c2,1,60,0.8,20,1,100,40,20,1,40,40,0,2,0,3.2646876911260763,0
scenario318,c1,2,0,0.2,0,2,0,40,40,2,20,40,-60,0,0,2.647596135573815,0
scenario319,c4,0,0,0.6,20,3,0,100,60,0,60,100,30,1,0,2.079111650536319,0
scenario320,c2,1,0,1.0,100,1,40,40,60,1,60,40,-90,2,0,3.1525375439198764,0
scenario321,c1,2,20,0.1,80,1,100,0,60,1,20,100,-90,1,0,0.6547795686784731,0
scenario322,c1,2,80,0.2,40,2,100,20,100,2,80,40,30,0,0,1.7205218622324314,0
scenario323,c1,2,0,0.2,100,2,0,0,100,2,20,40,-90,0,0,2.4480613863490945,0
scenario324,c2,1,0,0.1,60,1,80,0,20,1,20,40,0,2,0,2.820103749394168,0
scenario325,c2,1,0,1.0,60,1,100,80,80,1,100,80,60,2,0,3.874697314966024,0
scenario326,c1,1,100,0.8,60,2,0,0,80,2,80,100,-30,0,0,2.871260634676049,0
scenario327,c1,1,80,0.8,60,2,20,60,20,2,100,0,0,0,1,2.903963998958255,1
scenario328,c4,0,20,1.0,100,3,100,0,60,0,60,0,60,1,0,1.8998700735232783,0
scenario329,c1,2,80,0.1,100,2,40,60,60,2,40,0,60,0,0,3.3305994542378525,0
scenario330,c1,2,20,0.1,0,1,0,0,60,1,60,60,30,1,0,0.8465749451136564,0
scenario331,c2,0,40,0.4,0,1,20,60,60,1,0,40,60,2,0,3.193512142089685,0
scenario332,c4,0,100,0.2,80,2,80,80,20,2,0,80,60,2,0,1.4636007936867474,0
scenario333,c1,2,80,1.0,60,0,0,100,40,2,100,40,30,1,0,1.059342226461817,0
scenario334,c4,0,80,0.2,100,3,0,60,20,0,80,0,60,1,0,9999.0,0
scenario335,c2,1,60,0.6,80,3,60,60,60,0,80,80,90,0,0,3.3132315858324155,0
scenario336,c2,0,60,0.6,0,1,60,20,60,1,0,60,60,2,0,1.658321254908046,0
scenario337,c1,1,20,0.2,100,2,0,20,20,2,0,20,60,0,0,2.848672031402988,0
scenario338,c1,2,80,0.6,40,2,80,100,60,2,80,40,30,0,0,1.599208011103946,0
scenario339,c1,1,60,0.6,80,2,60,60,40,2,100,0,0,0,0,2.7102136854737227,0
scenario340,c2,1,100,0.4,80,1,20,80,40,1,0,0,30,2,0,3.5556513516343413,0
scenario341,c4,0,100,0.4,40,3,20,0,0,0,80,20,90,1,0,9999.0,0
scenario342,c4,0,100,0.4,80,3,80,60,20,0,100,40,60,1,0,1.9902732716414453,0
scenario343,c1,2,80,0.8,20,0,20,100,100,2,80,0,60,1,0,0.961096878167928,0
scenario344,c1,2,0,0.8,40,2,100,40,0,2,0,0,60,0,0,2.24955076251882,0
scenario345,c2,1,0,0.8,40,3,40,40,20,1,40,60,90,0,0,3.9951837106925874,0
scenario346,c2,1,40,0.4,20,1,20,100,0,1,80,60,0,2,0,2.7787914824094244,0
scenario347,c4,0,40,0.2,40,3,40,40,20,0,60,60,90,1,0,1.000028288905979,0
scenario348,c4,0,80,1.0,20,2,60,20,20,2,80,100,-90,2,0,15.067556916722662,0
scenario349,c2,0,0,1.0,80,1,0,0,80,1,40,0,90,2,1,1.9317131880127896,1
scenario350,c2,1,0,1.0,60,1,20,0,20,1,0,80,0,2,0,3.04068850392464,0
scenario351,c2,1,80,0.8,0,1,40,60,0,1,100,40,-90,2,0,3.133520212164991,0
scenario352,c1,2,60,1.0,60,0,80,20,100,2,0,0,-90,1,0,1.418776167029392,0
scenario353,c1,2,60,0.6,20,1,40,80,100,1,20,0,0,1,0,1.2792589714035671,0
scenario354,c1,2,0,0.2,100,2,60,20,60,2,20,20,-30,0,0,2.694602452460335,0
scenario355,c4,0,40,1.0,40,3,60,60,20,0,80,100,-90,1,0,2.014320236982617,0
scenario356,c1,2,80,0.1,80,2,0,100,40,2,0,20,0,0,0,2.68154812650736,0
scenario357,c4,0,0,0.1,60,2,40,60,60,2,40,60,-90,2,0,1.6148393004936756,0
scenario358,c1,1,40,0.1,0,2,0,60,0,2,0,0,-60,0,0,2.8996021428378085,0
scenario359,c2,0,80,0.6,0,1,100,0,40,1,100,80,90,2,0,2.0479310459420583,0
scenario360,c1,2,80,0.6,40,0,20,80,0,2,80,0,30,1,0,1504.5203552594462,0
scenario361,c1,2,0,0.8,80,2,40,60,40,2,40,80,-90,0,0,2.6537050385547665,0
scenario362,c4,0,20,0.6,80,3,100,100,80,0,20,0,0,1,0,2.2445141721223787,0
scenario363,c4,0,100,1.0,20,3,20,100,100,0,60,100,0,1,0,2.12575537148868,0
scenario364,c1,2,60,0.1,40,0,80,20,60,2,20,20,90,1,0,0.6614534838053204,0
scenario365,c1,1,80,0.6,40,2,60,100,80,2,0,40,60,0,0,2.433780189105313,0
scenario366,c4,0,60,0.1,80,3,80,40,60,0,20,80,90,1,0,2.2311936677548108,0
scenario367,c2,1,100,0.4,0,1,80,20,0,1,80,60,90,2,0,3.868714885427787,0
scenario368,c4,0,60,0.8,60,3,0,80,0,0,40,100,90,1,0,9999.0,0
scenario369,c4,0,20,0.4,20,2,100,40,0,0,0,100,90,2,0,2.530176788742996,0
scenario370,c2,0,0,0.1,80,1,100,80,20,1,60,0,-90,2,0,2.427919471159707,0
scenario371,c4,0,0,0.6,60,3,80,80,0,0,20,0,60,1,0,9999.0,0
scenario372,c4,2,0,0.8,0,3,0,40,0,0,20,100,30,1,0,9999.0,0
scenario373,c2,1,80,0.2,0,3,100,40,60,1,100,0,60,0,0,4.167865321479389,0
scenario374,c2,1,60,0.8,40,1,80,20,80,1,80,100,0,2,0,2.651312873955788,0
scenario375,c4,2,0,0.1,60,3,100,100,20,0,20,20,-90,1,1,9999.0,1
scenario376,c4,0,100,0.1,0,3,20,60,20,0,60,80,0,1,0,2.248220438453408,0
scenario377,c2,1,20,1.0,20,1,0,20,100,1,20,0,30,2,0,2.91081216726984,0
scenario378,c2,1,0,1.0,80,1,0,20,60,1,80,0,0,2,0,3.418643916396252,0
scenario379,c4,0,0,0.2,40,2,20,40,0,0,20,40,30,2,0,0.9950364039632476,0
scenario380,c4,0,40,0.6,60,3,100,40,80,0,40,0,90,1,0,2.7461790921074734,0
scenario381,c2,0,80,0.8,20,1,20,80,20,1,40,80,-30,2,0,2.610438586860317,0
scenario382,c4,0,20,0.1,0,3,40,80,40,0,100,0,0,1,0,2.283973459469632,0
scenario383,c2,1,80,1.0,20,1,80,100,0,1,100,60,90,2,0,3.050163295766732,0
scenario384,c1,2,0,0.6,60,2,40,100,60,2,100,100,0,0,0,2.5490111099605217,0
scenario385,c2,1,100,0.2,60,1,60,0,40,1,100,20,-90,2,0,9999.0,0
scenario386,c2,0,100,0.1,40,1,20,40,80,1,80,20,60,2,0,1.7226614226440289,0
scenario387,c4,0,20,0.2,100,3,40,60,60,0,60,60,60,1,0,2.307848135794123,0
scenario388,c2,1,20,0.1,100,3,80,40,100,1,0,20,30,0,0,3.296591145401665,0
scenario389,c2,1,60,0.2,80,1,80,20,60,1,40,20,0,2,0,3.779259459390206,0
scenario390,c2,1,80,0.6,60,1,20,100,40,1,80,100,0,2,0,3.672913765784498,0
scenario391,c1,2,100,0.8,40,2,80,40,100,2,20,100,90,0,0,2.569831862428109,0
scenario392,c4,0,100,1.0,40,3,80,100,100,0,100,100,-90,1,0,2.177987751746559,0
scenario393,c4,0,40,0.1,80,2,100,40,20,2,20,20,-30,2,0,2.7934013104466806,0
scenario394,c4,0,20,0.2,80,3,0,20,100,0,100,60,30,1,0,2.969112008786265,0
scenario395,c1,1,0,0.6,20,2,80,80,100,2,40,40,30,0,0,2.5601618850727994,0
scenario396,c2,0,20,0.6,20,1,80,60,0,1,0,80,-90,2,0,1.1427508437899954,0
scenario397,c2,1,80,1.0,60,3,20,60,40,0,0,80,60,0,0,3.383392768897966,0
scenario398,c4,0,40,0.4,20,3,40,20,0,0,40,20,30,1,0,9999.0,0
scenario399,c1,2,40,1.0,100,2,80,60,80,2,100,20,-60,0,0,2.484343734204697,0
scenario400,c1,2,40,0.6,100,2,80,100,0,2,40,0,-90,0,0,3.028214122714681,0
scenario401,c1,2,100,0.8,100,2,40,40,20,2,80,20,60,0,0,2.378740919444841,0
scenario402,c1,2,60,0.8,100,2,20,100,60,2,20,80,-30,0,0,3.0431473675361453,0
scenario403,c1,2,60,0.2,80,2,100,40,40,2,100,20,-30,0,0,2.516045994730864,0
scenario404,c1,2,0,0.8,80,2,20,0,40,2,100,0,90,0,0,2.758494227621556,0
scenario405,c1,2,0,0.8,100,2,80,100,60,2,100,0,60,0,0,3.064694776226843,0
scenario406,c4,0,20,0.4,80,3,80,40,60,0,60,0,-60,1,0,2.415445998141039,0
scenario407,c2,1,0,0.4,0,3,60,60,60,0,80,60,-60,0,0,3.4215449540949985,0
scenario408,c4,0,100,1.0,60,3,60,0,40,0,60,60,-90,1,0,2.963897948922492,0
scenario409,c1,2,60,0.1,20,0,60,20,20,2,40,60,-90,1,0,1.2313573424763404,0
scenario410,c1,2,40,1.0,100,2,80,20,100,2,100,80,-90,0,0,2.782156757802261,0
scenario411,c4,0,20,0.8,20,3,40,20,20,0,80,100,30,1,0,2.618422956917661,0
scenario412,c1,2,20,0.2,80,2,80,60,100,2,0,20,-30,0,0,2.7201460957142194,0
scenario413,c2,1,100,0.6,100,3,0,20,60,0,40,40,90,0,0,3.7641874928958656,0
scenario414,c2,0,60,0.1,60,1,100,0,0,1,60,0,30,2,0,2.35879628263346,0
scenario415,c2,1,0,0.1,40,3,20,80,80,0,0,0,0,0,0,3.426215537873117,0
scenario416,c4,0,60,0.2,20,3,100,100,0,0,60,100,0,1,0,9999.0,0
scenario417,c1,2,100,1.0,0,2,40,0,40,2,0,80,-60,0,0,3.230533609624484,0
scenario418,c1,2,80,0.6,100,2,80,20,100,2,0,0,-90,0,0,1.858917819795009,0
scenario419,c4,2,40,1.0,100,3,20,0,0,0,60,60,-90,1,0,9999.0,0
scenario420,c4,2,80,0.4,20,3,0,60,80,0,0,60,90,1,1,1.600045644074713,1
scenario421,c4,2,80,1.0,20,3,20,60,100,0,100,80,60,1,1,1.3356810603575346,1
scenario422,c2,0,100,0.8,0,1,100,0,20,1,0,80,-90,2,0,1.6072724611810307,0
scenario423,c1,1,80,0.1,0,2,20,80,20,2,20,100,-60,0,0,2.5923098930180823,0
scenario424,c1,2,40,0.4,0,1,0,0,60,1,80,80,30,1,0,0.5897392512729163,0
scenario425,c2,1,40,0.2,20,1,20,20,100,1,0,0,0,2,0,3.286522187295496,0
scenario426,c2,1,80,1.0,20,1,40,100,80,1,20,100,60,2,0,3.1976513006980203,0
scenario427,c1,2,40,0.8,0,2,100,100,20,2,60,0,-30,0,0,1.8013024447524837,0
scenario428,c2,1,20,0.8,0,1,20,40,60,1,60,100,-60,2,0,2.757500407055717,0
scenario429,c1,2,100,1.0,60,2,60,80,100,2,60,40,-90,0,0,3.923968948047215,0
scenario430,c1,2,80,0.1,100,2,40,20,20,2,80,80,60,0,0,2.51949564897194,0
scenario431,c2,1,80,0.4,60,1,100,100,20,1,0,100,-90,2,0,2.957866901902323,0
scenario432,c4,2,60,0.6,40,3,0,20,20,0,100,80,90,1,0,1.415949348654122,0
scenario433,c4,0,40,0.8,20,3,0,60,40,0,40,60,-60,1,0,2.32336808069959,0
scenario434,c2,1,60,0.6,40,3,100,20,0,0,20,40,30,0,0,3.862666012590472,0
scenario435,c2,1,0,0.1,60,1,100,80,60,1,100,40,-30,2,0,3.777793324538976,0
scenario436,c2,1,80,0.1,0,3,60,40,100,1,20,0,30,0,0,4.205769381311812,0
scenario437,c2,1,60,0.4,100,1,60,0,60,1,80,0,60,2,0,3.8025880086362647,0
scenario438,c4,0,60,0.4,40,3,20,80,100,0,20,60,-60,1,0,2.271881824973947,0
scenario439,c4,0,20,0.2,80,2,40,0,60,2,0,60,-60,2,0,1.5877518555502097,0
scenario440,c4,0,40,1.0,20,3,20,100,60,0,60,60,30,1,0,2.317774293399634,0
scenario441,c2,1,80,0.8,20,1,40,100,0,1,100,0,60,2,0,2.7671427627171226,0
scenario442,c4,0,40,0.4,0,3,40,20,20,0,60,60,-90,1,0,2.536663878590656,0
scenario443,c1,1,0,0.8,0,2,100,80,60,2,100,80,-60,0,0,2.446907719093899,0
scenario444,c2,1,0,0.4,80,1,20,40,80,1,80,60,30,2,0,3.932330384503085,0
scenario445,c1,2,20,1.0,20,2,20,60,40,2,100,80,-90,0,0,2.6055655214324367,0
scenario446,c2,1,20,1.0,80,1,0,60,0,1,40,100,30,2,0,2.868606572999513,0
scenario447,c1,2,80,0.2,0,2,60,0,60,2,80,100,-90,0,0,2.9944153023057942,0
scenario448,c1,2,80,0.6,40,2,100,100,60,2,40,80,30,0,0,2.971400235705528,0
scenario449,c2,1,60,1.0,100,1,40,100,80,1,60,20,-60,2,0,2.7101848909706834,0
scenario450,c1,2,0,0.6,40,2,40,20,100,2,100,100,-30,0,0,2.232659141425102,0
scenario451,c2,1,20,0.1,60,3,0,60,80,1,40,80,-90,0,0,3.6848680157304208,0
scenario452,c1,1,40,0.4,80,2,20,0,100,2,20,60,30,0,1,9999.0,1
scenario453,c2,1,100,1.0,20,1,60,100,0,1,0,80,-90,2,0,4.1248115475762654,0
scenario454,c2,1,100,0.4,80,1,0,0,0,1,100,40,-60,2,0,2.7219429335868,0
scenario455,c4,0,80,0.1,40,3,0,60,40,0,100,100,-90,1,0,2.525663856088237,0
scenario456,c2,1,40,1.0,100,1,80,20,100,1,0,0,0,2,0,3.784088242867417,0
scenario457,c4,0,40,0.2,40,2,20,60,40,2,100,100,0,2,0,2.4242077130145536,0
scenario458,c4,0,80,0.6,60,2,60,60,0,0,80,100,-60,2,0,2.870370956977349,0
scenario459,c1,2,0,0.2,60,2,0,60,100,2,20,20,-60,0,0,2.809535339591928,0
scenario460,c1,2,60,0.6,40,2,60,60,60,2,100,0,-60,0,0,2.640733623018304,0
scenario461,c2,1,40,1.0,40,1,60,40,80,1,60,60,-90,2,0,3.6085985450512745,0
scenario462,c4,0,20,0.6,40,2,100,20,40,2,80,40,-90,2,0,2.659154253295128,0
scenario463,c2,0,80,0.6,80,1,60,60,80,1,0,60,-30,2,0,3.2366341730909185,0
scenario464,c2,0,20,0.6,20,1,100,40,0,1,100,100,90,2,0,2.0563820682633454,0
scenario465,c4,0,80,0.6,40,3,20,20,40,0,60,40,0,1,0,2.5618743995216064,0
scenario466,c4,2,80,0.1,20,3,40,0,40,0,60,100,-30,1,0,1.452138405190949,0
scenario467,c4,0,40,0.6,60,3,40,80,60,0,60,0,-30,1,0,2.3683055006095617,0
scenario468,c2,1,0,0.1,80,1,100,40,80,1,0,40,60,2,0,3.150389402819007,0
scenario469,c2,0,60,0.8,20,1,100,80,100,1,80,80,-90,2,0,3.412060079447836,0
scenario470,c1,1,80,0.6,20,2,0,20,0,2,40,100,-60,0,0,1.6516794145289753,0
scenario471,c2,1,0,1.0,80,1,40,100,40,1,100,40,-30,2,0,2.712777474318223,0
scenario472,c2,1,0,0.6,60,1,60,80,100,1,40,80,0,2,0,3.9951361305871833,0
scenario473,c4,2,20,0.6,40,3,60,60,60,0,60,40,-30,1,0,1.8490496013853217,0
scenario474,c2,1,80,0.2,100,3,0,40,0,0,40,0,30,0,0,3.569604214334464,0
scenario475,c1,1,100,0.2,40,2,40,60,80,2,40,20,90,0,0,2.4512746327160326,0
scenario476,c2,0,60,1.0,40,1,100,80,100,1,60,20,90,2,0,1.1707769260438818,0
scenario477,c1,2,80,0.8,40,0,20,80,60,2,20,20,-30,1,0,1.555922878785773,0
scenario478,c2,1,0,0.8,80,3,20,60,100,0,100,40,60,0,0,2.987367299456126,0
scenario479,c1,1,20,0.4,40,2,80,40,0,2,100,60,0,0,0,2.635083429403584,0
scenario480,c1,2,20,0.1,60,0,40,20,20,2,100,100,-90,1,0,0.990460954483929,0
scenario481,c4,0,0,0.1,0,3,100,40,80,0,80,0,90,1,0,2.4973128725625333,0
scenario482,c4,0,0,0.2,20,3,100,60,80,0,80,20,-90,1,0,2.3852430185907814,0
scenario483,c4,0,0,1.0,60,2,20,0,20,2,100,60,-90,2,0,1.9112483664012545,0
scenario484,c2,1,0,0.4,20,1,100,40,80,1,100,20,60,2,0,3.1954180543021176,0
scenario485,c4,0,100,0.4,60,2,60,60,20,2,0,80,-30,2,0,2.846024549255944,0
scenario486,c2,1,60,0.4,0,3,60,80,80,1,0,80,90,0,0,3.664006416186988,0
scenario487,c2,1,20,0.4,40,1,0,100,0,1,80,40,-30,2,0,3.1476387043171155,0
scenario488,c2,1,60,0.6,40,1,20,0,60,1,60,60,30,2,0,2.540250588974312,0
scenario489,c1,2,40,0.4,100,1,40,100,100,1,20,0,90,1,0,1.121568712696748,0
scenario490,c2,1,20,0.6,80,1,40,100,100,1,80,0,60,2,0,3.953959307418445,0
scenario491,c4,0,60,0.8,60,3,80,0,20,0,80,80,60,1,0,1.9570511857873043,0
scenario492,c1,2,80,1.0,20,2,80,100,100,2,80,100,-90,0,0,3.6684699972199417,0
scenario493,c4,0,40,0.6,100,2,40,20,60,0,40,0,-30,2,0,2.279704854772996,0
scenario494,c4,0,60,0.1,80,2,100,20,20,2,0,0,30,2,0,2.505366052298462,0
scenario495,c1,2,80,0.8,20,2,80,0,0,2,40,80,60,0,0,2.67417491148137,0
scenario496,c4,2,0,0.6,0,3,20,80,0,0,60,40,30,1,0,9999.0,0
scenario497,c2,0,40,0.1,100,1,40,20,60,1,60,80,-30,2,0,3.5860154748571227,0
scenario498,c2,1,40,0.8,100,3,40,80,20,0,80,100,0,0,0,4.468623222333348,0
scenario499,c4,0,60,0.8,60,2,0,60,80,0,60,0,30,2,0,2.8427225058264907,0
scenario500,c2,1,80,0.1,80,1,60,60,0,1,80,20,30,2,0,4.1751369254359405,0
scenario501,c1,2,60,1.0,20,2,60,100,60,2,80,0,-60,0,0,2.5683970955978777,0
scenario502,c4,0,80,0.8,40,2,40,100,100,0,80,80,0,2,0,3.400513460032834,0
scenario503,c1,2,0,0.8,100,2,40,20,20,2,40,80,-90,0,0,2.439338275788724,0
scenario504,c4,2,60,1.0,60,3,100,20,80,0,40,60,0,1,0,1.5241398390303746,0
scenario505,c2,0,100,0.6,40,1,60,60,80,1,0,60,60,2,0,3.769068170870318,0
scenario506,c4,0,40,0.6,100,3,60,100,20,0,40,60,-90,1,0,9999.0,0
scenario507,c2,1,80,0.1,80,1,80,0,0,1,60,20,90,2,0,2.442733682416008,0
scenario508,c2,0,100,0.8,0,1,100,80,20,1,40,40,-30,2,0,1.8544259870596795,0
scenario509,c1,1,80,0.1,100,2,60,80,80,2,20,80,-60,0,0,1.1408205657611552,0
scenario510,c1,2,60,0.1,80,0,80,80,20,2,40,20,0,1,0,2.1976247211188453,0
scenario511,c1,2,0,0.4,60,2,40,40,80,2,100,40,-90,0,0,3.468878556485183,0
scenario512,c1,2,80,0.2,20,2,60,0,20,2,60,80,30,0,0,1.7465801438394692,0
scenario513,c2,1,100,0.2,80,1,20,60,0,1,80,60,60,2,0,4.000478578580299,0
scenario514,c4,0,0,1.0,20,3,80,0,100,0,100,60,0,1,0,2.860127332285628,0
scenario515,c1,2,80,0.4,100,2,20,100,20,2,80,20,-60,0,0,2.8165688038025967,0
scenario516,c1,2,20,0.6,40,2,40,0,20,2,60,60,-30,0,0,2.746308264058927,0
scenario517,c4,0,60,0.1,80,3,80,20,0,0,40,80,0,1,0,9999.0,0
scenario518,c2,1,100,0.1,80,3,60,0,60,1,0,100,-30,0,0,4.810548119960395,0
scenario519,c2,0,40,0.4,100,1,100,0,80,1,80,20,30,2,0,3.936120916604521,0
scenario520,c4,0,60,1.0,100,3,0,0,0,0,40,0,-60,1,0,9999.0,0
scenario521,c1,1,80,0.4,40,2,40,80,0,2,40,40,90,0,0,2.3984974356545803,0
scenario522,c4,2,0,0.1,20,3,60,60,0,0,40,0,-90,1,0,9999.0,0
scenario523,c4,2,100,0.8,0,3,100,60,80,0,80,60,60,1,0,1.8733095678468767,0
scenario524,c2,1,40,0.4,100,3,100,100,80,1,0,40,90,0,0,3.7482894688826938,0
scenario525,c1,2,40,0.8,40,0,40,40,0,2,100,60,60,1,0,9999.0,0
scenario526,c2,0,80,0.4,0,1,20,100,0,1,0,20,-90,2,0,3.128770036145616,0
scenario527,c4,0,40,1.0,60,3,20,60,60,0,80,20,0,1,0,2.7679272927222818,0
scenario528,c4,0,100,0.4,100,3,0,20,80,0,80,80,60,1,0,2.0901207360175347,0
scenario529,c2,1,80,1.0,40,1,40,0,60,1,0,40,0,2,0,3.0742259203576427,0
scenario530,c2,1,20,0.2,40,1,60,100,40,1,100,20,-60,2,0,2.403375304104777,0
scenario531,c1,2,100,0.2,40,2,0,60,40,2,100,20,-60,0,0,2.124244178088491,0
scenario532,c2,1,60,0.1,0,1,0,80,40,1,100,60,-60,2,0,2.3536551429366224,0
scenario533,c1,1,60,0.6,40,2,60,80,20,2,80,100,60,0,0,2.0776641965617286,0
scenario534,c4,0,100,0.6,20,3,80,80,80,0,0,60,-90,1,0,2.7165458398449034,0
scenario535,c2,1,100,0.1,100,3,40,100,60,0,0,40,60,0,0,2.76536773524184,0
scenario536,c2,0,40,0.6,0,1,40,100,40,1,20,0,-60,2,0,2.064440970147269,0
scenario537,c2,1,100,0.4,40,3,20,100,60,0,20,20,-90,0,0,3.879908111392176,0
scenario538,c4,0,0,0.1,60,2,40,60,40,2,40,40,90,2,0,1.3449932725394262,0
scenario539,c2,1,20,0.8,0,3,0,40,100,0,0,40,-30,0,0,3.2416278657395945,0
scenario540,c1,2,100,0.1,20,2,60,40,80,2,100,60,-90,0,0,2.048803870044983,0
scenario541,c4,0,0,0.1,80,3,100,40,60,0,20,100,60,1,0,2.53627149101011,0
scenario542,c1,1,60,0.1,60,2,100,20,100,2,40,60,60,0,0,2.3295363915930074,0
scenario543,c2,1,40,0.4,80,1,80,60,20,1,0,60,90,2,0,3.1309181906959904,0
scenario544,c1,2,80,0.1,80,2,0,60,60,2,80,40,90,0,0,2.7375353983175783,0
scenario545,c1,2,40,0.4,100,2,20,60,20,2,40,0,60,0,0,2.456279074440701,0
scenario546,c4,0,60,0.4,100,3,80,40,80,0,40,80,30,1,0,2.5533085081941227,0
scenario547,c4,0,20,0.1,80,2,80,40,40,0,20,40,-90,2,0,2.299037208040452,0
scenario548,c1,2,80,0.8,60,0,100,100,60,2,60,40,90,1,0,2.3389324698478053,0
scenario549,c4,0,40,0.6,100,2,0,40,0,0,0,100,-60,2,0,1.0673616532811017,0
scenario550,c2,1,100,0.1,0,1,80,60,60,1,0,100,90,2,0,3.2019102171113705,0
scenario551,c1,2,60,1.0,60,2,40,20,100,2,60,80,-90,0,0,2.268871081097566,0
scenario552,c1,1,20,0.8,60,2,80,80,80,2,20,40,0,0,0,2.406085417170265,0
scenario553,c2,1,0,0.2,20,1,20,0,80,1,0,20,-30,2,0,1.6501273377527337,0
scenario554,c4,2,40,0.2,100,3,60,80,100,0,40,100,0,1,0,1.4515937989148011,0
scenario555,c4,2,40,0.1,0,3,20,40,20,0,100,40,30,1,0,1.2020235685404268,0
scenario556,c1,2,0,0.4,0,0,20,0,0,2,60,0,60,1,0,6264.189590707268,0
scenario557,c4,0,40,0.8,80,3,0,20,20,0,100,0,60,1,0,9999.0,0
scenario558,c2,1,100,0.4,20,1,20,0,80,1,80,100,-90,2,0,3.5967365913470988,0
scenario559,c4,0,100,0.6,60,2,0,60,80,2,60,60,-60,2,0,1.5676960331276686,0
